word,trans
ለያቂም, läyaqim
ከናቡከደነፆር, känabukädänäṩor
መቴና, mätena
ትቆም, tqom
ናቡቴም, nabutem
ገላ, gäla
የማያቋርጥም, yämayaqʷarTm
ትናጋው, tnagaw
ጠገበ, Tägäbä
ሕዝብዋን, ħzbwan
የሚነፋውንም, yäminäfawnm
ለኡማውያን, lä'umawyan
ባላገሮችና, balagäročna
ሰዎችህም, säwočhm
ይናወጥባቸው, ynawäTbačäw
እንዳይመለከት, 'ndaymäläkät
ይገለባበጣሉ, ygäläbabäTalu
ይፈርዳልና, yfärdalna
በሣቅም, bäśaqm
አትናገረኝ, 'ätnagäräñ
አስተውሎም, 'ästäwlom
አወቁን, 'äwäqun
አላሳደደም, 'älasadädäm
እንዳታስገድለው, 'ndatasgädläw
በየከተማህ, bäyäkätämah
ያደረግሃቸው, yadäräghačäw
አወጣቸውና, 'äwäTačäwna
ደፈረሱ, däfäräsu
ጋትኋችሁ, gatḫʷačhu
ከሰሜኢ, käsäme'i
ዓይንሐጾር, ʕaynħäṣor
አብያታርንም, 'äbyatarnm
የበዓልም, yäbäʕalm
በሚበቃ, bämibäqa
የሚገፋ, yämigäfa
የተቀረጸው, yätäqäräṣäw
አትቀማውም, 'ätqämawm
ሲሞን, simon
ያንኰራኵርባቸዋል, yankʷärakʷrbačäwal
ከቍጥር, käqʷTr
የማናችን, yämanačn
አታጥፋው, 'ätaTfaw
ታዳጊዎችን, tadagiwočn
መስጼጦምያ, mäsṣeTomya
በደጆቻችሁ, bädäǧočačhu
ታዴዎስም, tadewosm
ለስምንተኛው, läsmntäñaw
ሾምኋቸው, šomḫʷačäw
ሰማያውያን, sämayawyan
ፍርዳቸውና, frdačäwna
ያሰሙ, yasämu
ተካፋይነት, täkafaynät
ያስተዛዝሉ, yastäzazlu
ለመራቅ, lämäraq
ያጽኑአችሁ, yaṣnu'äčhu
ዘግተህ, zägtäh
ቢረጭበት, biräČbät
ለክብሬም, läkbrem
በሞቱት, bämotut
ብኵርና, bkʷrna
ከቀረበ, käqäräbä
የሚዋጋ, yämiwaga
በመልካሞቹም, bämälkamočum
ገትረው, gäträw
የምትከበብበትንም, yämtkäbäbbätnm
ዱት, dut
ስጥና, sTna
ያስጨነቅኸኝ, yasČänäqKäñ
መደነቅ, mädänäq
ለሰለጰዓድም, läsäläPäʕadm
ከትእዛዝህና, kät'zazhna
እንዳንድርላቸው, 'ndandrlačäw
ድንጋዮቹም, dngayočum
ተገኘው, tägäñäw
ሲያገለግል, siyagälägl
ወህኒም, wähnim
ቍባቶች, qʷbatoč
የመረቅኸው, yämäräqKäw
ለሚቀመጥም, lämiqämäTm
ጥንቸልን, Tnčäln
እንደዘራህባት, 'ndäzärahbat
በደጆችዋ, bädäǧočwa
የንጋትን, yängatn
እስከማትራራ, 'skämatrara
ሦስተኛውና, śostäñawna
አውቀውስ, 'äwqäws
ከዕብነ, käʕbnä
የአራዊትም, yä'ärawitm
ጠራና, Tärana
ሹማምትን, šumamtn
ሊቃችሁ, liqačhu
ራፋይም, rafaym
በመስኖቻቸውም, bämäsnočačäwm
የገደለውንም, yägädäläwnm
የኤልፍዓል, yä'elfʕal
የተነገረላት, yätänägärälat
የገለጠ, yägäläTä
ቆይተው, qoytäw
ወረዳዎች, wärädawoč
በሮማኑ, bäromanu
አልተላለፍሁም, 'ältälaläfhum
ጸያፉን, ṣäyafun
ታመጣ, tamäTa
መኳንንቶችህም, mäkʷanntočhm
የሴሌፍ, yäselef
ይልሱ, ylsu
እንድትነበብ, 'ndtnäbäb
አሸክሞታልና, 'äšäkmotalna
ሰሙኤል, sämu'el
እመልስለትስ, 'mälsläts
ከመከሩትም, kämäkärutm
ከአንዳንዶች, kä'ändandoč
ጠልተውኛልና, Tältäwñalna
መታቻት, mätačat
እንዳሰጠማቸው, 'ndasäTämačäw
የቍጣዬን, yäqʷTayen
በከፍታዎቻቸው, bäkäftawočačäw
ለጎን, lägon
የያቄ, yäyaqe
ለሚያቀራርቡ, lämiyaqärarbu
እንዳሳፈርኸው, 'ndasafärKäw
የሚጠጋ, yämiTäga
ከከብቶችም, käkäbtočm
ዝለሉም, zlälum
በደከምሁበትና, bädäkämhubätna
በቅንዓትም, bäqnʕatm
ያመፁብኝን, yamäṩubñn
የኤፍራጥስንም, yä'efraTsnm
ጕበኞች, gʷbäñoč
በየማዕርጋቸው, bäyämaʕrgačäw
ከአሮዔርም, kä'äroʕerm
አሳደጋትም, 'äsadägatm
አዳመጥሁ, 'ädamäThu
የምሰማበት, yämsämabät
ለሚገዛ, lämigäza
ተተካ, tätäka
ትይዪ, tyyi
ዲቦንም, dibonm
ባልንጀራሽ, balnǧäraš
የበቅሎ, yäbäqlo
ዓዲዔል, ʕadiʕel
ሳመኝም, samäñm
በኵሩን, bäkʷrun
በሚንቀጠቀጡበት, bäminqäTäqäTubät
ዓመፀኛውና, ʕamäṩäñawna
የግንቡ, yägnbu
ከሚሰፍርና, kämisäfrna
አይችሉምም, 'äyčlumm
ከመንጋህ, kämängah
መኝታዋንም, mäñtawanm
ተሰብሬአለሁ, täsäbre'älähu
ገንዘቡና, gänzäbuna
አልጮኸችምና, 'älČoKäčmna
ባሪያዎችህንና, bariyawočhnna
የጠየቀውን, yäTäyäqäwn
የሚያስፈሩኝን, yämiyasfäruñn
እንዲፈቱአት, 'ndifätu'ät
ከአማቱ, kä'ämatu
ይቃወሙ, yqawämu
ተሳለና, täsaläna
መስጠትስ, mäsTäts
ብንቀመጥ, bnqämäT
ድንቃ, dnqa
እንድታዝኑ, 'ndtaznu
ይጸየፉታል, yṣäyäfutal
አስቸገረኝ, 'äsčägäräñ
ጥበብህን, Tbäbhn
ካሸነፋቸው, kašänäfačäw
የዝሙትዋን, yäzmutwan
ከተማጠነበትም, kätämaTänäbätm
የዮቅሳንም, yäyoqsanm
ሳሜንር, samenr
ትሮጫለሽ, troČaläš
አይሰስትም, 'äysästm
ይደርስባታል, ydärsbatal
ልትሰወር, ltsäwär
አብድያስን, 'äbdyasn
እንዳላገኙ, 'ndalagäñu
አባቶችህን, 'äbatočhn
ሊያስታርቃቸውም, liyastarqačäwm
ተውሁልህ, täwhulh
የተማረኩ, yätämaräku
በማደሪያቸውና, bämadäriyačäwna
የለመለመችም, yälämälämäčm
ከሱባኤል, käsuba'el
ሳትለምኑት, satlämnut
አቀረበችለት, 'äqäräbäčlät
አያግኝ, 'äyagñ
የሚያገለግለኝ, yämiyagälägläñ
ከንፈሮችም, känfäročm
ከሳሚ, käsami
መዘኑ, mäzänu
ሆድህንም, hodhnm
ሲወርድበትና, siwärdbätna
ውበታቸውም, wbätačäwm
ይገብርለት, ygäbrlät
ይለናልን, ylänaln
አቢጡብንና, 'äbiTubnna
ይሰድድበታል, ysäddbätal
ለነውር, länäwr
ለኤስሮም, lä'esrom
የእጃቸው, yä'ǧačäw
እስክንገድል, 'skngädl
ተክዝ, täkz
እሞላዋለሁም, 'molawalähum
ልታደጋቸው, ltadägačäw
ይለየናል, yläyänal
አላደረገ, 'äladärägä
ስላልወደደ, slalwädädä
እንዲከናወንልህ, 'ndikänawänlh
የዕንቅፋትም, yäʕnqfatm
ጻጽቃን, ṣaṣqan
ኖረ29, norä29
ምንዝር, mnzr
ያቈጠቍጣል, yaqʷäTäqʷTal
እያመካኘን, 'yamäkañän
አያስቡትምም, 'äyasbutmm
ከእንበረማውያን, kä'nbärämawyan
ሳይራራላቸው, sayraralačäw
በመጽናትና, bämäṣnatna
ተረከዝ, täräkäz
አዘዙት, 'äzäzut
የገደልኸው, yägädälKäw
እንዲቀኑ, 'ndiqänu
ለብረት, läbrät
በዓሎችህን, bäʕaločhn
በነጠቁት, bänäTäqut
ሊረዳቸው, lirädačäw
ለኖኅና, länoḫna
ከመሉኪ, kämäluki
ይግዓል, ygʕal
ባታፈራ, batafära
ጆሮግንዱንም, ǧorogndunm
ያፊዓ, yafiʕa
አስደነግጣለሁ, 'äsdänägTalähu
አናነግሥም, 'änanägśm
ያስተምራችኋል, yastämračḫʷal
የሚያማ, yämiyama
እሴይንና, 'seynna
ካጠፉ, kaTäfu
አልተሰጣቸውም, 'ältäsäTačäwm
ቍጥራት, qʷTrat
ባልተወም, baltäwäm
የተለቀቀውም, yätäläqäqäwm
ከሜዳም, kämedam
አረከሳችሁ, 'äräkäsačhu
የጠፋችሁ, yäTäfačhu
ብኵርናዬን, bkʷrnayen
የተገረዘም, yätägäräzäm
ፈራጃችን, färaǧačn
ሱሳን, susan
ለሕልም, läħlm
ሐሪፍ, ħärif
ከፍተህ, käftäh
በኮረብቶቹም, bäkoräbtočum
ኤግላይምና, 'eglaymna
አታዘውትር, 'ätazäwtr
ሰራብያን, särabyan
ገጠሙበት, gäTämubät
ለአሳ, lä'äsa
ቅዱስህን, qdushn
ሬጌሜሌክን, regemelekn
ይነግረኝ, ynägräñ
በቈረሰ, bäqʷäräsä
በእድፍሽና, bä'dfšna
ኡርኤል, 'ur'el
ጋሻዬና, gašayena
ከኤልዛቤል, kä'elzabel
የተወለድሁ, yätäwälädhu
እንደማስተውል, 'ndämastäwl
ትከሻዬ, tkäšaye
ገለዓዳዊው, gäläʕadawiw
ይስሕቅን, ysħqn
ለመኳንንትም, lämäkʷanntm
አመሰገነው, 'ämäsägänäw
ቃላተኞች, qalatäñoč
ሳምራውያን, samrawyan
ወልጄአችኋለሁና, wälǧe'äčḫʷalähuna
የሞተች, yämotäč
ሴቲቱንስ, setituns
እተጋባቸዋለሁ, 'tägabačäwalähu
ከመዘጋጀት, kämäzägaǧät
ባለድርብ, balädrb
የለመንኋት, yälämänḫʷat
ካደንሁትም, kadänhutm
እንዳልከፈተ, 'ndalkäfätä
በደምህ, bädämh
ይመጣብናልና, ymäTabnalna
ይናዘዛል, ynazäzal
ለምስጋናም, lämsganam
ባዝዘው, bazzäw
የምሠራላቸውን, yämśäralačäwn
ላባው, labaw
በመጽናናታችንም, bämäṣnanatačnm
ካጠጣች, kaTäTač
ብልጫዋ, blČawa
የሚከፍቱ, yämikäftu
አትጫንበት, 'ätČanbät
ለማዘጋጀት, lämazägaǧät
ተዘጋችባቸው, täzägačbačäw
ሠራሁብህ, śärahubh
ከምታመጡበት, kämtamäTubät
ከቅርብ, käqrb
የሚቀብሩበትም, yämiqäbrubätm
ጠላቸውን, Tälačäwn
ያዝን, yazn
ላመለጡ, lamäläTu
ከተሞቻተው, kätämočatäw
መናፍስትንና, mänafstnna
ከመኖሪያቸው, kämänoriyačäw
አትስደዱት, 'ätsdädut
የኤልዛቤልም, yä'elzabelm
ትጋግራለህ, tgagraläh
በከፍታዎችም, bäkäftawočm
ራፋኤል, rafa'el
ምስጋናዬንም, msganayenm
እንድታድናቸው, 'ndtadnačäw
ላምልጥ, lamlT
በየዕቃ, bäyäʕqa
ማለፊያና, maläfiyana
ይተረጕምላቸው, ytärägʷmlačäw
አጠፋለሁና, 'äTäfalähuna
የረዘመና, yäräzämäna
ከበሬዎቹ, käbärewoču
አስለቀስሁ, 'äsläqäshu
ትክበር, tkbär
ሻጪዎችንም, šaČiwočnm
በእውነተኛም, bä'wnätäñam
ለማረኩ, lämaräku
ገለባውንም, gäläbawnm
እንዲያጸናችሁና, 'ndiyaṣänačhuna
ሠራዊትዋንም, śärawitwanm
የኬጥያውያን, yäkeTyawyan
በምትኖሩባት, bämtnorubat
ያህዌ, yahwe
በበናያስ, bäbänayas
ዓፀዶቻቸውንም, ʕaṩädočačäwnm
ጫነባቸውና, Čanäbačäwna
መንጻታቸውን, mänṣatačäwn
በአፋቸውና, bä'äfačäwna
የሰንበትንስ, yäsänbätns
የታመንሽባቸውን, yätamänšbačäwn
ከሚሉና, kämiluna
ታላላቆቻቸውንም, talalaqočačäwnm
በሚጫወቱ, bämiČawätu
ይገባሃልና, ygäbahalna
መርዓላ, märʕala
እቀልብህ, 'qälbh
ይወድቁማል, ywädqumal
አለመታዘዝን, 'älämätazäzn
ስለሚሄዱ, slämihedu
አይቈጥሩም, 'äyqʷäTrum
ዘንባቦችም, zänbabočm
ሆነህስ, honähs
አትስጪ, 'ätsČi
ያነጥፍ, yanäTf
የይሁዳስ, yäyhudas
ማሸብሸብ, mašäbšäb
አይስቱበትም, 'äystubätm
የጠላቶቻችሁንም, yäTälatočačhunm
የሜራሪንም, yämerarinm
ዝንጉዎችንም, znguwočnm
ካመጡለት, kamäTulät
አውልቀሽ, 'äwlqäš
ተመለሰና, tämäläsäna
መተላለፋችን, mätälaläfačn
አያፈሩም, 'äyafärum
ግንዱም, gndum
ይጠጣልምና, yTäTalmna
ለገሮች, lägäroč
ትጥቅ, tTq
ክዷልና, kdwalna
ኤሴቅ, 'eseq
ቀናው, qänaw
አባናና, 'äbanana
ብስብስ, bsbs
አይቀብሩአቸውምም, 'äyqäbru'äčäwmm
በተናገራችሁኝም, bätänagäračhuñm
ኰራህ, kʷärah
እንድትሰጥ, 'ndtsäT
ወደሚባሉት, wädämibalut
ባይመጣም, baymäTam
ስለምታየው, slämtayäw
መልኩንም, mälkunm
በጭቈናም, bäČqʷänam
ከእንባዬ, kä'nbaye
ዓባይ, ʕabay
ሬጊዩም, regiyum
የባሶርን, yäbasorn
ይሆናት, yhonat
የመረጥሁትም, yämäräThutm
አልይ, 'äly
ከሚስቶቻቸው, kämistočačäw
የመሠዊያ, yämäśäwiya
ይመለከትሃል, ymäläkäthal
ቦታዎችን, botawočn
ዒዪም, ʕiyim
ከሚነድደው, käminäddäw
አልጻፍህምን, 'älṣafhmn
እንድታስረዝሙ, 'ndtasräzmu
ለይሩበኣልና, läyrubä'alna
የሚከተላትንም, yämikätälatnm
የምተማመንበት, yämtämamänbät
ያልደረቀ, yaldäräqä
ይገጥሙትም, ygäTmutm
ያልጠየቁትን, yalTäyäqutn
በወይንህና, bäwäynhna
ይጻፋል, yṣafal
የሚረዳኝም, yämirädañm
ያሳስባሉ, yasasbalu
እንዲከናወንልህና, 'ndikänawänlhna
ከሚጠሩ, kämiTäru
ዘበኞችና, zäbäñočna
ካየሁ, kayähu
አስመስላቸዋለሁ, 'äsmäslačäwalähu
እያደመጡ, 'yadämäTu
ዔድር, ʕedr
የኩዛ, yäkuza
ተወላቸው, täwälačäw
በጻድቁና, bäṣadquna
ምራቱ, mratu
ችሎታው, člotaw
ያልዘነበበትም, yalzänäbäbätm
እየጠበቀ, 'yäTäbäqä
ንዳድ, ndad
ከሚገኙት, kämigäñut
አልቀጣቸውም, 'älqäTačäwm
ተዘጋጅቶለታል, täzägaǧtolätal
ክብርሽ, kbrš
የተደላደለች, yätädäladäläč
አይወድቅባችሁምን, 'äywädqbačhumn
ቆንጆይቱ, qonǧoytu
ለማይኖር, lämaynor
አንሥተዋልና, 'änśtäwalna
ወደሞትም, wädämotm
ይቋቋማል, yqʷaqʷamal
የቆሬያዊውም, yäqoreyawiwm
ኵላሊቴንና, kʷlalitenna
የመግቢያውንም, yämägbiyawnm
ከቅብዓት, käqbʕat
በፋቱራ, bäfatura
የተሰበከላቸው, yätäsäbäkälačäw
ከላዩ, kälayu
አላለምን, 'älalämn
ዘመዶቹንና, zämädočunna
ተደመሰሰ, tädämäsäsä
ስትሠራ, stśära
ያረግፋል, yarägfal
ለቀኝና, läqäñna
የምንዝርናን, yämnzrnan
በዘለፋ, bäzäläfa
በልቅሶዬ, bälqsoye
የሶምሶንም, yäsomsonm
ከይሳኮርና, käysakorna
ካሞሽም, kamošm
አምላካችንንና, 'ämlakačnnna
መደነቂያና, mädänäqiyana
ተተክሎአል, tätäklo'äl
ወደደውና, wädädäwna
ያለሰልሳል, yaläsälsal
ስላለኝ, slaläñ
እንድንገድላቸው, 'ndngädlačäw
አይገለገልም, 'äygälägälm
ማጥገብ, maTgäb
የዳንን, yädann
በፊደላት, bäfidälat
ሁለንተናችሁን, huläntänačhun
ታውኮብኛልና, tawkobñalna
በተርሴስም, bätärsesm
መጥሬድ, mäTred
ለጥርሳቸው, läTrsačäw
እመቤትዋን, 'mäbetwan
አልተቀባሽም, 'ältäqäbašm
በሄድሁበትም, bähedhubätm
የሐራን, yäħäran
የገሃነመ, yägähanämä
ተማራችሁም, tämaračhum
ካኔ, kane
በሮጥህ, bäroTh
ያብዳሉ, yabdalu
ድረስባት, dräsbat
የመዓካን, yämäʕakan
የሚጭኑትን, yämiČnutn
የሚባርኩት, yämibarkut
አጐንብሰውም, 'ägʷänbsäwm
በተመሸገውም, bätämäšägäwm
ይስመው, ysmäw
በአርያምም, bä'äryamm
ልትመለከቱ, ltmäläkätu
ከተገኘን, kätägäñän
አፈርስም, 'äfärsm
ባላደርጋት, baladärgat
አሮጌም, 'ärogem
አነደደብኝ, 'änädädäbñ
አስረጀ, 'äsräǧä
ከተግሣጽህ, kätägśaṣh
ፍጻሜውሳ, fṣamewsa
ጠጕርሽን, Tägʷršn
አልዘፈናችሁም, 'älzäfänačhum
የተቃወሙትን, yätäqawämutn
አስተዋልህ, 'ästäwalh
እንዲነግሩት, 'ndinägrut
እንደደፈረሰ, 'ndädäfäräsä
ከዖቤድኤዶም, käʕobed'edom
መሸሸጊያችን, mäšäšägiyačn
ሳልልከው, sallkäw
ችግረኞችንም, čgräñočnm
አዘገያለሁ, 'äzägäyalähu
ያናፉበት, yanafubät
ለስም, läsm
ድንኳኖቻችሁ, dnkʷanočačhu
እንድትሰግዱ, 'ndtsägdu
አላቀኑም, 'älaqänum
ትሰበራለችና, tsäbäraläčna
በከንፈሮቹም, bäkänfäročum
ግምባርህም, gmbarhm
የኪዳኑ, yäkidanu
ውጠውትማልና, wTäwtmalna
ትሞታላችሁና, tmotalačhuna
ተጐዳሁ, tägʷädahu
ዶታይን, dotayn
ይገርፉናል, ygärfunal
አቅፈው, 'äqfäw
ለፍጻሜውም, läfṣamewm
ሳይሆንም, sayhonm
ልታቃጥል, ltaqaTl
አትባልም, 'ätbalm
ተገርዞስ, tägärzos
አስከፈለ, 'äskäfälä
ትጠግቡማላችሁ, tTägbumalačhu
የናቀኝ, yänaqäñ
ለቅቋቸዋልና, läqqʷačäwalna
የምትዘገይ, yämtzägäy
ተናወጥሁ, tänawäThu
ቀጠሮም, qäTärom
ሸማግሌ, šämagle
ምስሉንም, mslunm
ተላላፊዎችን, tälalafiwočn
ብትላላ, btlala
አርፋክስድንም, 'ärfaksdnm
ዕቃንስ, ʕqans
ማርታንና, martanna
ሳያኝኩትም, sayañkutm
እቃ, 'qa
ጐርፍም, gʷärfm
ታወጡታላችሁ, tawäTutalačhu
የመጣላቸውን, yämäTalačäwn
ያስቀምጥህ, yasqämTh
ያዝዛቸዋል, yazzačäwal
ዘብድኤል, zäbd'el
ለመውደቅም, lämäwdäqm
በባሕሮችና, bäbaħročna
አይከፍትም, 'äykäftm
አታይምን, 'ätaymn
ጐንና, gʷänna
አንጻርና, 'änṣarna
በግቤርም, bägberm
ለምኝ, lämñ
ትመክረው, tmäkräw
ከቤትአዌን, käbet'äwen
ስላሰብሁ, slasäbhu
የአርጤምስ, yä'ärTems
የማለ, yämalä
በርጤሜዎስ, bärTemewos
ሊያበዛላችሁ, liyabäzalačhu
ያየሽው, yayäšw
ልጂቱ, lǧitu
የእኔና, yä'nena
ቢያዘጋጅ, biyazägaǧ
እንድቀጣችሁ, 'ndqäTačhu
የሚሰናከለውን, yämisänakäläwn
የምታጠፉ, yämtaTäfu
ተሻሩ, täšaru
አላፈርሁምና, 'älafärhumna
አታለላችሁኝ, 'ätalälačhuñ
ያስተውላታል, yastäwlatal
የኵስታሪ, yäkʷstari
ወራትንና, wäratnna
ቸኵል, čäkʷl
በግድና, bägdna
በጊቴም, bägitem
ወፍራሞቹን, wäframočun
አልለም, 'älläm
በወዳጅህ, bäwädaǧh
ሳሮንም, saronm
በኋል, bäḫʷal
ወጣህባት, wäTahbat
ራሞትና, ramotna
እንዳይገባችሁ, 'ndaygäbačhu
የምስጋናንም, yämsgananm
የሳቤዔን, yäsabeʕen
የአመዳዩን, yä'ämädayun
የምታየውም, yämtayäwm
በሰንሰለቱ, bäsänsälätu
ጠብቁኝ, Täbquñ
ቀሠፍሁት, qäśäfhut
ታጠብሽላቸው, taTäbšlačäw
ወደሚያጭዱበትም, wädämiyaČdubätm
ከእኅቴ, kä'ḫte
ያልገባ, yalgäba
አይወጣምና, 'äywäTamna
በፍላጾቼም, bäflaṣočem
እንዲያሰኙ, 'ndiyasäñu
ሴቶቻችሁ, setočačhu
አልኋችሁን, 'älḫʷačhun
ሸፍኖ, šäfno
ሣቅና, śaqna
እንድስም, 'ndsm
መኖህንም, mänohnm
አንበሪዎችን, 'änbäriwočn
እንዳካፍላችሁ, 'ndakaflačhu
ለአለቃህ, lä'äläqah
ያቆብንም, yaqobnm
ራስሽ, rasš
መሠፈሪያዋን, mäśäfäriyawan
እየመራኝ, 'yämärañ
አቅርቡልን, 'äqrbuln
ከሚኖርበት, käminorbät
የአሞራም, yä'ämoram
አልፋ, 'älfa
እግርጌ, 'grge
ይጸጸት, yṣäṣät
አይከፋፈልም, 'äykäfafälm
መክሮአል, mäkro'äl
ከጠላቶቻችሁም, käTälatočačhum
አሳደዳችኋቸው, 'äsadädačḫʷačäw
ስትጨንቅ, stČänq
በትሩም, bätrum
ከተገሠጽሁም, kätägäśäṣhum
ለራሳችሁና, lärasačhuna
እንደመጣው, 'ndämäTaw
ስትዋጉ, stwagu
ከኢይዝራኤል, kä'iyzra'el
የሚያርድልኝ, yämiyardlñ
ቀለበቶችን, qäläbätočn
አሰናበታት, 'äsänabätat
ለተበደሉ, lätäbädälu
ለወስኸኝ, läwäsKäñ
ይሰክርም, ysäkrm
ለሚስቶቹ, lämistoču
የምትሰጡአቸውም, yämtsäTu'äčäwm
በሰቀሉትም, bäsäqälutm
ይህንኑም, yhnnum
ይውረስ, ywräs
ብንያማዊው, bnyamawiw
ፈልጣይ, fälTay
እንዲነጥቁት, 'ndinäTqut
የሚረዱ, yämirädu
የባከነችውንና, yäbakänäčwnna
ትወድዳላችሁን, twäddalačhun
ይጐተጕተዋልና, ygʷätägʷtäwalna
ከሚካም, kämikam
አልጥላቸውም, 'älTlačäwm
በዘለላው, bäzälälaw
የዘካርያ, yäzäkarya
ተርታዎች, tärtawoč
የተፍገመገሙትን, yätäfgämägämutn
በምትሰፍሩበትም, bämtsäfrubätm
ከአጥማጅ, kä'äTmaǧ
ወደቁብኝ, wädäqubñ
በኋኋኋ, bäḫʷaḫʷaḫʷa
በትሮችዋም, bätročwam
አታጐድልም, 'ätagʷädlm
ነገርስ, nägärs
ኦፌር, 'ofer
ያበጀ, yabäǧä
ብታስቀር, btasqär
ያዝዛታል, yazzatal
ተጠመደ, täTämädä
ዮቅሳንን, yoqsann
አላሰኘህብኝምና, 'älasäñähbñmna
ልታፈራ, ltafära
የሰገደ, yäsägädä
እያታለልን, 'yataläln
የተንሣ, yätänśa
ያዘጋጀውንም, yazägaǧäwnm
የተመለሰውንም, yätämäläsäwnm
እንደምትሰሙ, 'ndämtsämu
ቤትነምራን, betnämran
በአምስተኛውና, bä'ämstäñawna
አታውቀውምን, 'ätawqäwmn
የምንልህን, yämnlhn
በዓዜቃና, bäʕazeqana
አትቍጠርብኝ, 'ätqʷTärbñ
ለባጮች, läbaČoč
ኀጥእና, ḫäT'na
ትለው, tläw
አሳርፈዋልና, 'äsarfäwalna
አይቶኝ, 'äytoñ
የደጄንም, yädäǧenm
ጋለ, galä
አብላኝ, 'äblañ
ለራብተኛም, lärabtäñam
ይሰዳቸዋል, ysädačäwal
እንዲጠብቃቸው, 'ndiTäbqačäw
ሐውልትም, ħäwltm
ከኤዶታምም, kä'edotamm
ፍሙን, fmun
የስንዴም, yäsndem
አድራሜሌክና, 'ädramelekna
በካድሁ, bäkadhu
የሚሻላችሁን, yämišalačhun
የሚናገሩት, yäminagärut
በየድምፃቸው, bäyädmṩačäw
ሐናና, ħänana
በራቀው, bäraqäw
ሽማግሌዎችንና, šmaglewočnna
አዋርደዋል, 'äwardäwal
ጣዖትዋ, Taʕotwa
አራሰች, 'ärasäč
በታመነው, bätamänäw
መክሮአልና, mäkro'älna
ተጸይፌውማለሁ, täṣäyfewmalähu
መሐለቅም, mäħäläqm
የወደዳችሁና, yäwädädačhuna
አልናቃችሁትምና, 'älnaqačhutmna
ለሚሰበሰቡበት, lämisäbäsäbubät
በቀደደም, bäqädädäm
በቅጥሮችም, bäqTročm
አለቅነትንም, 'äläqnätnm
የምጠይቅሽን, yämTäyqšn
ልትፈታ, ltfäta
ልትፈርድብኝ, ltfärdbñ
በጊልቦዓም, bägilboʕam
አልጨመራቸውም, 'älČämäračäwm
በመማፀኛው, bämämaṩäñaw
የሸማያም, yäšämayam
አልወደዳችሁም, 'älwädädačhum
እጅግስ, 'ǧgs
እንደሚከራከሩ, 'ndämikärakäru
ከቀርስጶስና, käqärsPosna
እንዳልጠቀም, 'ndalTäqäm
መጠጡም, mäTäTum
ታደገኝ, tadägäñ
ሲከብቡአቸው, sikäbbu'äčäw
አበረታቸዋለሁ, 'äbärätačäwalähu
ስላገዙት, slagäzut
ኔሔላማዊውን, neħelamawiwn
ባኖረው, banoräw
የኪኔሬት, yäkineret
ታቦይ, taboy
የሚጸናውን, yämiṣänawn
ሊያወርደው, liyawärdäw
ብታከብረው, btakäbräw
የምትነሡበት, yämtnäśubät
እየተከተለ, 'yätäkätälä
እንድትበሉ, 'ndtbälu
በትኛቸዋለሁ, bätñačäwalähu
ታመጣታለህ, tamäTataläh
ለቅቆአል, läqqo'äl
ተችሎሃልና, täčlohalna
በሽማግሌው, bäšmaglew
አናጥፋ, 'änaTfa
ታረግዛለች, tarägzaläč
የመለኮቱ, yämäläkotu
የመፅነስዋም, yämäṩnäswam
ትኖራለህን, tnoralähn
ለመናችሁ, lämänačhu
ታስታውቃቸዋለህ, tastawqačäwaläh
እናጠጣለን, 'naTäTalän
አስገባሪዎቻቸው, 'äsgäbariwočačäw
ጠቅልሎም, Täqllom
ታርካህ, tarkah
ተነሣሥታለች, tänäśaśtaläč
በይረሕምኤላውያንና, bäyräħm'elawyanna
ባይሰጡ, baysäTu
በተመላለሰ, bätämälaläsä
መራዮትን, märayotn
ከእስማኤልም, kä'sma'elm
የምንሠዋው, yämnśäwaw
ቢሰበሰቡ, bisäbäsäbu
እንባሽን, 'nbašn
እያዞራቸው, 'yazoračäw
ኤልናታንን, 'elnatann
የአምልኮት, yä'ämlkot
እፈትንሃለሁ, 'fätnhalähu
ይጠቅመኛልና, yTäqmäñalna
የያሱባውያን, yäyasubawyan
የአእምሮን, yä'ä'mron
ሲያንኳኳ, siyankʷakʷa
ባታዩት, batayut
ፈራጄም, färaǧem
ተወን, täwän
ሳይመሽ, saymäš
አያስርብም, 'äyasrbm
እንስሶቻችንም, 'nssočačnm
ምጽዋታችሁን, mṣwatačhun
ከሚታዩት, kämitayut
ከበሉት, käbälut
ሳይሳካ, saysaka
ተናገረዳዊትም, tänagärädawitm
አታስፈልጉኝም, 'ätasfälguñm
ሰጥተዋቸው, säTtäwačäw
በወጋ, bäwäga
በሚታመኑት, bämitamänut
የናቃችኋትን, yänaqačḫʷatn
ወንዞቹንም, wänzočunm
የረዘሙትም, yäräzämutm
ያፈልሰዋል, yafälsäwal
ተሰናከሉና, täsänakäluna
በጐራዴ, bägʷärade
ተጋፉት, tägafut
በየተራቸውም, bäyätäračäwm
አሁንሳ, 'ähunsa
ሲሳደቡ, sisadäbu
የዘራኸው, yäzäraKäw
የሚያሳድረኝ, yämiyasadräñ
ተስባችሁ, täsbačhu
የጸለያችሁትን, yäṣäläyačhutn
አልጐዱኝም, 'älgʷäduñm
ምልክታቸው, mlktačäw
የሚከፍል, yämikäfl
ሲነፍስ, sinäfs
ጊዜያት, gizeyat
ይናገራልን, ynagäraln
ይገፍፉሻል, ygäffušal
የተፈተለም, yätäfätäläm
